feature,classification,rationale,pearson_abs,spearman_abs,permutation_importance,shap_importance,pearson_rank,spearman_rank,permutation_rank,shap_rank,cluster_rank,cooccurrence_rank,fold_stability_cv,fold_top20_count
THIN_ET_DC_RF_Idss,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.06481558043553926,0.06874585053512328,0.0,0.0,1165.0,1128.0,1210.0,1471.0,221.0,1223.0,2.23606797749979,0
THIN_ET_DC_RF_Imax,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.06297186778097044,0.0732694226164656,0.0,0.0,1181.0,1085.0,1210.0,1471.0,221.0,1223.0,1.0080501311461119,0
THIN_ET_DC_RF_n_gd,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.13371502181109135,0.09336003852752381,4.578384997150353e-06,0.0001318237477634438,559.0,896.0,1088.0,928.0,1056.0,191.0,1.0594619195968367,0
THIN_ET_DC_RF_n_gs,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.19873707476586264,0.18378792229989016,2.30136946278936e-05,0.00022409011085202903,288.0,309.0,859.0,765.0,948.0,191.0,0.7274134383548191,0
THIN_ET_DC_RF_Vbgd_0p01,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.30760030249018855,0.3023344012447448,0.00010235975627744532,0.0001235050795934077,105.0,56.0,605.0,956.0,1075.0,886.0,0.2562575873644284,0
THIN_ET_DC_RF_Vbgd_0p1,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.2975000774338601,0.20339540160054115,2.992132614570153e-05,4.452688280781822e-05,115.0,231.0,819.0,1265.0,1270.0,1223.0,0.6513407901507572,0
THIN_ET_DC_RF_Vbgd1,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.23928114513017984,0.18321967008608556,6.784717076767088e-05,0.00014822909180977036,189.0,312.0,664.0,887.0,1030.0,609.0,1.9461851513753923,0
THIN_ET_DC_RF_Vbgs_0p01,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.24011002019843122,0.13732591454248033,0.004131506412102989,0.005916906007467721,187.0,543.0,101.0,118.0,502.0,1223.0,1.020273742089231,0
THIN_ET_DC_RF_Vbgs_0p1,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.3386818354131064,0.28101016466930284,7.622663224880477e-05,0.00026452923267503045,84.0,94.0,651.0,726.0,917.0,609.0,0.7445767612396993,0
THIN_ET_DC_RF_Vbgs1,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.09074806474587303,0.11952364162928907,0.00034561027361644514,0.0005968277343218164,887.0,669.0,421.0,546.0,796.0,609.0,0.7352154509173983,0
THIN_ET_DC_RF_Vbin_gd,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.2500904830237661,0.14635372435139063,0.00016409288261624855,0.0010920502380991337,170.0,495.0,535.0,428.0,709.0,411.0,0.8918007503468807,0
THIN_ET_DC_RF_Vbin_gs,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.20618702749721876,0.15631536122420664,-0.00022628286424971055,0.0021881896609853364,260.0,417.0,1708.0,300.0,622.0,411.0,0.8684252256373701,0
THIN_ET_DC_RF_Vdg_max,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.15882174729221255,0.12006811481029073,1.933432015322756e-05,3.700510348999209e-05,424.0,667.0,894.0,1303.0,1290.0,1223.0,1.4782922686221687,0
THIN_ET_DC_RF_Vdg_max_0p1mA,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.04056631891622632,0.048838355400042756,1.3774837254842964e-05,5.9356742907029865e-05,1382.0,1322.0,954.0,1198.0,1231.0,296.0,1.2592427137320514,0
THIN_ET_DC_RF_Vds_max,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.21990046089438187,0.2510185817541688,0.0001519503438535269,0.0006384908964733281,218.0,137.0,546.0,530.0,783.0,191.0,0.6332391267076349,0
THIN_ET_DC_RF_Vds_max_0p1mA,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.2810680000312715,0.1906398394903567,0.0009378190731761382,0.0026365555905665215,128.0,284.0,294.0,258.0,593.0,411.0,0.713161239576622,0
THIN_ET_DC_RF_Vg_gm_max,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.05937097959270832,0.0666679630892598,1.6588795385830134e-05,0.00022284537317687758,1205.0,1160.0,916.0,767.0,221.0,1223.0,1.4963318464127058,0
THIN_ET_DC_RF_Vg_max_Vd,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.05255974505710793,0.021868487522492194,0.00020100991091218378,0.0002538146890196871,1284.0,1547.0,499.0,739.0,926.0,609.0,0.6696733437591335,0
THIN_ET_DC_RF_Vg_max_Vd_0p1mA,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.15288128134183046,0.1753350317233273,-1.3498104662140742e-05,4.679412227474672e-05,448.0,337.0,1608.0,1248.0,1259.0,886.0,1.4279107463010245,0
THIN_ET_DC_RF_Vg_optt1,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.07219812139733524,0.03226703634381809,0.0018616582304094326,0.0028781198298927276,1077.0,1460.0,193.0,243.0,580.0,35.0,0.7967417869021374,0
THIN_ET_DC_RF_Vg_optt2,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.19344201364740823,0.17118014576740612,3.4183928194764235e-06,9.063360036927416e-05,300.0,353.0,1120.0,1064.0,1148.0,1223.0,1.6842526187398088,0
THIN_ET_DC_RF_Vg_optt3,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.07029512082764941,0.024682191581537893,0.0022724587791925184,0.004750886946723449,1103.0,1526.0,171.0,145.0,520.0,27.0,0.45376024366765344,0
THIN_ET_DC_RF_Vp_01,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.046962036045276115,0.06176748222629349,0.0002564059570119154,0.0012381751462503475,1330.0,1210.0,462.0,402.0,221.0,886.0,1.4839661340120682,0
THIN_ET_DC_RF_Vp_1,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.0031234234433988144,0.03223881263198658,1.316830091933896e-05,2.7339788592360067e-05,1695.0,1464.0,962.0,1343.0,221.0,886.0,2.029588276512739,0
THIN_ET_DC_RF_Vt_gd,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.21491178830637078,0.2110989192928846,1.5894440108799035e-05,0.000340405207276814,232.0,213.0,925.0,664.0,880.0,69.0,0.7696882535375187,0
THIN_ET_DC_RF_Vt_gs,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.02132033119887815,0.09426408624193798,2.3365092840202385e-05,0.00011429450490796087,1533.0,890.0,856.0,983.0,1097.0,609.0,1.3415962088257374,0
TOPSIN_ET_ABVIETCH,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.14579363460508601,0.09765293176728257,4.292326030495841e-05,0.00016100143525048314,490.0,862.0,748.0,868.0,1015.0,411.0,1.341396089267328,0
TOPSIN_ET_C100C175pf,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.042696079283329684,0.12384431411297649,3.655010569481865e-05,0.0003068190506910719,1360.0,635.0,781.0,690.0,73.0,609.0,2.1146914171898983,0
TOPSIN_ET_C100C300pf,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.05079215526493007,0.09743758706834764,-4.689737223864676e-06,1.2005813040362289e-05,1303.0,863.0,1522.0,1438.0,73.0,886.0,1.1804168089988205,0
TOPSIN_ET_C100C385pf,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.04895347402825388,0.08781885718258696,-4.0943836383414144e-05,8.483187323156986e-05,1318.0,942.0,1675.0,1089.0,73.0,411.0,2.050605174469788,0
TOPSIN_ET_C100C450pf,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.09324806370593802,0.139472250045384,0.0,0.0,860.0,530.0,1210.0,1471.0,73.0,1223.0,2.0214268072000308,0
TOPSIN_ET_C100C500pf,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.007121044051135533,0.03289351385289714,0.004774783385120907,0.004557107529989474,1650.0,1455.0,92.0,158.0,73.0,411.0,0.6873952496254415,0
TOPSIN_ET_C100Cap1pf,nonlinear_predictor,high SHAP/permutation importance despite weak linear/monotonic correlation -- signal is not capturable by Pearson/Spearman alone (e.g. process-window/threshold shape),0.10622685320620885,0.20631555572232146,0.1718575683448496,0.1277463387245419,753.0,223.0,5.0,3.0,73.0,1223.0,0.28526812044393873,5
TOPSIN_ET_C100Cap2pf,nonlinear_predictor,high SHAP/permutation importance despite weak linear/monotonic correlation -- signal is not capturable by Pearson/Spearman alone (e.g. process-window/threshold shape),0.1649757322861881,0.19197302096498073,0.020239037454009384,0.026705019159424477,396.0,270.0,30.0,24.0,73.0,1223.0,0.5184334820759076,1
TOPSIN_ET_C100Cap3pf,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.10457132882328468,0.14337912291151017,0.0014958528044102526,0.003640299207773959,765.0,509.0,219.0,193.0,73.0,96.0,0.559559847218379,0
TOPSIN_ET_C100CapFICBRGM,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.0785896671450044,0.08713993246097063,0.0,0.0,1000.0,948.0,1210.0,1471.0,221.0,1223.0,1.3749627983063852,0
TOPSIN_ET_C100CapFICM1,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.02700002446428488,0.08821443361613103,0.0004234079689381526,0.001623051170368029,1488.0,940.0,390.0,356.0,73.0,886.0,0.8446667167720899,0
TOPSIN_ET_C100CapM1BRGM,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.13434836928291624,0.14834205151482813,1.8095332885825766e-06,2.2410526848266728e-05,550.0,477.0,1160.0,1378.0,221.0,1223.0,1.165363443865566,0
TOPSIN_ET_C100CapPARCAP,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.22604566434886378,0.23068061945516985,0.00015726460099858565,0.0008589532097679592,209.0,168.0,541.0,483.0,155.0,411.0,0.6852434334423443,0
TOPSIN_ET_C100CapUSV,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.03759350914044681,0.08781885718258696,0.0015817495335932324,0.003188223073151038,1409.0,942.0,207.0,215.0,73.0,69.0,1.1610757009965298,0
TOPSIN_ET_C175pf,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.06729538209670173,0.049186373767980955,4.547900259755932e-05,0.00018543516277592137,1140.0,1320.0,736.0,818.0,981.0,191.0,1.6432644508534588,0
TOPSIN_ET_C175pf_0,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.20148621102280995,0.17009875535975139,-1.8829918503840415e-05,0.00012225526515047917,281.0,357.0,1637.0,959.0,1078.0,886.0,0.6158257406598496,0
TOPSIN_ET_C300,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.04105664942442039,0.07837013626966967,0.0,0.0,1373.0,1046.0,1210.0,1471.0,73.0,1223.0,1.2652517646617094,0
TOPSIN_ET_C300_0,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.053412200679710115,0.11818068186080213,0.004690829288018797,0.007738624927868518,1276.0,682.0,93.0,89.0,73.0,1223.0,0.7081183782113831,0
TOPSIN_ET_C300pf,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.006827778306915621,0.06508721299274359,9.016467921646454e-07,2.2080676738958636e-05,1653.0,1179.0,1191.0,1382.0,73.0,1223.0,1.6358900472031481,0
TOPSIN_ET_C300pf_0,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.12074949165818792,0.19266661312739145,0.001526320370744677,0.0030804014445362515,637.0,267.0,215.0,221.0,73.0,609.0,0.8992768573537318,0
TOPSIN_ET_C385pf,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.003152035471441377,0.0034415149718333192,0.000260155051449118,0.000753494797771739,1693.0,1689.0,458.0,505.0,762.0,609.0,1.252201630417173,0
TOPSIN_ET_C385pf_0,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.13889092842630027,0.18709031881812876,-3.328614907517346e-05,6.160264294234645e-05,520.0,298.0,1666.0,1186.0,1226.0,296.0,1.1538019962439279,0
TOPSIN_ET_C450pf,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.035393794413114674,0.03236926396147555,0.00024857811140771016,0.0008296141558988043,1429.0,1459.0,466.0,489.0,752.0,13.0,1.1017957515374548,0
TOPSIN_ET_C450pf_0,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.1720464188761972,0.17184818102540242,4.7290041316341844e-05,0.000321244799017353,371.0,350.0,727.0,679.0,889.0,96.0,0.5775757114453619,0
TOPSIN_ET_C500pf,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.1403139053611281,0.05329059038297629,0.0017648286630119804,0.0053386274387435765,513.0,1282.0,199.0,132.0,511.0,96.0,0.3142375156797322,0
TOPSIN_ET_C500pf_0,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.07604891306342496,0.08863556695408946,-4.07608003045179e-06,2.454146213908325e-05,1031.0,936.0,1511.0,1360.0,1319.0,886.0,0.8362227780701541,0
TOPSIN_ET_Cap_C300,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.003534778629580728,0.09278734163469064,0.0007227383640998175,0.0022606073803491753,1687.0,900.0,327.0,289.0,73.0,191.0,0.6486881929874582,0
TOPSIN_ET_Cap_USV,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.07791214165387446,0.12772096316170828,2.791300582528633e-05,0.00013161320078108722,1008.0,596.0,826.0,929.0,73.0,886.0,1.4326518378150892,0
TOPSIN_ET_Cap1pf,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.01119399268138448,0.07795722558791414,0.0007990530475975255,0.0048995803333434776,1614.0,1050.0,313.0,139.0,73.0,886.0,1.61582038240357,0
